url_length,digit_count,special_char_count,has_ip,subdomain_count,has_https,suspicious_tld,domain_age_days,keyword_density,has_password_input,url_entropy,brand_misuse,path_depth,redirect_count,label
17,0,4,0,0,1,0,0,0,0,3.617,1,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
22,0,4,0,0,1,0,0,0,0,4.005,1,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.261,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
20,2,4,0,0,1,0,0,0,0,3.584,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.577,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.573,0,0,0,0
20,1,4,0,0,1,0,0,0,0,3.884,0,0,0,0
30,0,4,0,0,1,0,0,0,0,4.015,0,0,0,0
26,0,5,0,0,1,0,0,0,0,3.946,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.266,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.337,0,0,0,0
16,0,5,0,0,1,0,0,0,0,3.578,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,1,0,0,0
18,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.328,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.646,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.823,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.918,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.503,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.535,0,0,0,0
18,0,5,0,0,1,0,0,0,0,3.725,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.461,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.616,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.698,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
19,3,4,0,0,1,0,0,0,0,4.037,0,0,0,0
19,2,4,0,0,1,0,0,0,0,3.682,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.748,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.887,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.25,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.892,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.64,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.461,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.823,0,0,0,0
17,0,5,0,0,1,0,0,0,0,3.852,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.44,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.461,0,0,0,0
19,0,5,0,1,1,0,0,0,0,3.616,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.69,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.419,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
23,0,5,0,0,1,0,0,0,0,3.849,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
22,0,4,0,0,1,0,0,0,0,4.005,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.971,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.577,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.328,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.054,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.323,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
22,0,5,0,0,1,0,0,0,0,3.845,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
25,0,5,0,0,1,0,0,0,0,3.974,0,0,0,0
31,0,4,0,0,1,0,0,0,0,4.067,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
22,0,4,0,0,1,0,0,0,0,4.005,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
29,0,6,0,0,1,0,0,0,0,3.978,1,0,0,0
23,0,4,0,0,1,0,0,0,0,4.176,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.253,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.281,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
22,0,5,0,0,1,0,0,0,0,3.629,0,0,0,0
18,0,5,0,0,1,0,0,0,0,3.837,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.41,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
22,0,5,0,0,1,0,0,0,0,3.754,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.698,0,0,0,0
23,0,4,0,0,1,0,0,0,0,4.176,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.97,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.682,0,0,0,0
21,0,5,0,0,1,0,0,0,0,3.785,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
23,0,4,0,0,1,0,0,0,0,4.002,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.614,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.754,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.328,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.931,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.432,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.914,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.125,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.825,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.821,1,0,0,0
25,0,4,0,0,1,0,0,0,0,3.623,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.054,1,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.337,0,0,0,0
18,0,5,0,1,1,0,0,0,0,3.837,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.577,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.641,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
30,0,4,0,0,1,0,0,0,0,3.965,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
25,2,7,0,0,1,0,0,0,0,4.134,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
21,0,4,0,0,1,0,0,0,0,4.011,1,0,0,0
15,0,4,0,0,1,0,0,0,0,3.323,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.503,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
21,0,5,0,0,1,0,0,0,0,3.785,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.323,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.322,0,0,0,0
24,0,4,0,0,1,0,0,0,0,4.054,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.573,0,0,0,0
22,0,4,0,0,1,0,0,0,0,4.096,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.236,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.664,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.97,0,0,0,0
26,1,4,0,0,1,0,0,0,0,3.825,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.671,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.622,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.484,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.975,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
32,0,4,0,0,1,0,0,0,0,3.929,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.675,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.732,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.446,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.969,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.916,0,0,0,0
27,0,5,0,0,1,0,0,0,0,3.902,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
18,0,5,0,1,1,0,0,0,0,3.572,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.622,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.708,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.969,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.948,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.689,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
19,1,4,0,0,1,0,0,0,0,3.682,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.804,0,0,0,0
24,0,5,0,0,1,0,0,0,0,3.72,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.698,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.55,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
27,0,5,0,1,1,0,0,0,0,4.06,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.787,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.107,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.392,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.948,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.762,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.916,1,0,0,0
21,0,4,0,0,1,0,0,0,0,3.63,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.914,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.432,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
27,0,5,0,1,1,0,0,0,0,3.986,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.916,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.69,1,0,0,0
16,0,4,0,0,1,0,0,0,0,3.75,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.892,0,0,0,0
20,0,5,0,1,1,0,0,0,0,3.922,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.155,0,0,0,0
23,0,5,0,0,1,0,0,0,0,3.936,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.64,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.823,0,0,0,0
28,0,5,0,1,1,0,0,0,0,4.209,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.537,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.741,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
36,0,4,0,0,1,0,0,0,0,3.851,1,0,0,0
16,0,4,0,0,1,0,0,0,0,3.203,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
24,0,5,0,0,1,0,0,0,0,3.97,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.975,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.455,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.855,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
20,0,5,0,1,1,0,0,0,0,3.584,1,0,0,0
15,1,4,0,0,1,0,0,0,0,3.64,0,0,0,0
30,0,4,0,0,1,0,0,0,0,3.99,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
20,0,4,0,0,1,0,0,0,0,4.022,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.499,0,0,0,0
28,0,5,0,0,1,0,0,0,0,3.896,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.821,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.726,0,0,0,0
